timestamp,liquidity_usd,price_usd
1780279200,4.1269,0.0005128313
1780282800,0.2182,0.0005217018
1780286400,0.2928,0.0005115266
1780290000,0.5005,0.0005007204
1780293600,0.3042,0.0004869214
1780297200,0.0964,0.0004760555
1780300800,2.2308,0.0004436268
1780304400,0.4417,0.0004419958
1780308000,0.5666,0.0004527042
1780311600,1.0294,0.0004179159
1780315200,1.7658,0.0004763397
1780318800,1.1838,0.0004756546
1780322400,1.0177,0.0004711381
1780326000,1.0076,0.0004703595
1780329600,1.3967,0.0004480576
1780333200,2.0616,0.0004335960
1780336800,1.4351,0.0004509613
1780340400,1.6917,0.0004923442
1780344000,1.0669,0.0004898571
1780347600,1.9248,0.0004976874
1780351200,0.6578,0.0004805870
1780354800,0.3964,0.0004621427
1780358400,0.3246,0.0004698586
1780362000,0.6865,0.0004728358
1780365600,1.2844,0.0004598900
1780369200,0.5582,0.0004426199
1780372800,0.2252,0.0004475631
1780376400,0.0250,0.0004467732
1780380000,0.6163,0.0004698749
1780383600,1.3141,0.0004438466
1780387200,0.1711,0.0004399298
1780390800,0.9057,0.0004134264
1780394400,0.1338,0.0004232387
1780398000,0.1143,0.0004200977
1780401600,2.4625,0.0004171566
1780405200,0.5368,0.0004169327
1780408800,0.2636,0.0004137679
1780412400,0.2390,0.0004129224
1780416000,0.3250,0.0004071804
1780419600,0.2232,0.0004024192
1780423200,0.4653,0.0004053213
1780426800,0.1411,0.0004056357
1780430400,0.0226,0.0004045349
1780434000,0.2963,0.0004056331
1780437600,0.5035,0.0003929301
1780441200,1.9119,0.0003765467
1780444800,0.4414,0.0003664617
1780448400,0.0673,0.0003727321
1780452000,0.7054,0.0003629193
1780455600,0.2779,0.0003589734
1780459200,0.0302,0.0003547370
1780462800,0.2076,0.0003526660
1780466400,0.5896,0.0003588297
1780470000,0.1097,0.0003671746
1780473600,0.0100,0.0003670806
1780477200,0.0719,0.0003622349
1780480800,0.3766,0.0003829762
1780484400,1.4166,0.0004072868
1780488000,0.8801,0.0003962964
1780491600,0.5919,0.0003702339
1780495200,0.7788,0.0003674888
1780498800,0.2804,0.0003550504
1780502400,0.6898,0.0003358509
1780506000,0.3386,0.0003236194
1780509600,0.4225,0.0003210667
1780513200,0.4559,0.0003210823
1780516800,0.6632,0.0003081948
1780520400,0.7586,0.0003193254
1780524000,0.2533,0.0003154263
1780527600,0.1194,0.0003128272
1780531200,0.0100,0.0003083423
1780534800,0.8209,0.0002839554
1780538400,0.3781,0.0002732958
1780542000,0.1630,0.0002691378
1780545600,0.4527,0.0002865766
1780549200,0.1777,0.0002748067
1780552800,0.3007,0.0002818305
1780556400,0.0872,0.0002792226
1780560000,0.0155,0.0002784549
1780563600,0.2337,0.0002715175
1780567200,0.0863,0.0002774315
1780570800,1.7058,0.0003531703
1780574400,0.4245,0.0003397549
1780578000,1.6127,0.0003806748
