timestamp,liquidity_usd,price_usd
1779274800,0.0200,0.0000041123
1779278400,0.0177,0.0000041682
1779282000,0.0365,0.0000041871
1779285600,0.0472,0.0000042271
1779289200,0.0164,0.0000041996
1779292800,0.0135,0.0000041804
1779296400,0.0100,0.0000042037
1779300000,0.0100,0.0000041751
1779303600,0.0805,0.0000042683
1779307200,0.2283,0.0000043941
1779310800,0.0179,0.0000043514
1779314400,0.0667,0.0000043700
1779318000,0.0395,0.0000043426
1779321600,0.1620,0.0000045282
1779325200,0.1196,0.0000043939
1779328800,0.2786,0.0000045763
1779332400,0.0877,0.0000045728
1779336000,0.1919,0.0000046102
1779339600,0.0457,0.0000046475
1779343200,0.6004,0.0000047533
1779346800,0.3301,0.0000045745
1779350400,0.1008,0.0000044629
1779354000,0.0545,0.0000045291
1779357600,0.0166,0.0000044688
1779361200,0.0633,0.0000045412
1779364800,0.0709,0.0000046293
1779368400,0.0953,0.0000046743
1779372000,0.1629,0.0000045080
1779375600,0.0878,0.0000046206
1779379200,0.0274,0.0000045907
1779382800,0.0161,0.0000045739
1779386400,0.0166,0.0000045975
1779390000,0.0154,0.0000045904
1779393600,0.0100,0.0000045770
1779397200,0.0226,0.0000046397
1779400800,0.1203,0.0000046788
1779404400,0.0174,0.0000047061
1779408000,0.0757,0.0000046838
1779411600,0.0843,0.0000047485
1779415200,0.0588,0.0000047040
1779418800,0.0439,0.0000046765
1779422400,0.1125,0.0000045725
1779426000,0.0642,0.0000046113
1779429600,0.0624,0.0000045942
1779433200,0.0411,0.0000046377
1779436800,0.0178,0.0000046033
1779440400,0.0269,0.0000046671
1779444000,0.0561,0.0000045618
1779447600,0.0187,0.0000046000
1779451200,0.0604,0.0000046652
1779454800,0.0208,0.0000046581
1779458400,0.0246,0.0000046393
1779462000,0.0281,0.0000046535
1779465600,0.0305,0.0000046787
1779469200,0.0166,0.0000047176
1779472800,0.0122,0.0000047498
1779476400,0.0348,0.0000047289
1779480000,0.0100,0.0000047035
1779483600,0.0100,0.0000047049
1779487200,0.0100,0.0000046744
1779490800,0.0188,0.0000046683
1779494400,0.0213,0.0000046295
1779498000,0.0293,0.0000046400
1779501600,0.0185,0.0000046400
1779505200,0.0238,0.0000046702
1779508800,0.0535,0.0000046405
1779512400,0.0237,0.0000045932
1779516000,0.0430,0.0000046291
1779519600,0.0645,0.0000047577
1779523200,0.0415,0.0000046795
1779526800,0.1055,0.0000047502
1779530400,0.0622,0.0000047548
1779534000,0.0777,0.0000048133
1779537600,0.1374,0.0000048430
1779541200,0.1159,0.0000047193
1779544800,0.0854,0.0000048131
1779548400,0.0100,0.0000047528
1779552000,0.0243,0.0000047271
1779555600,0.0100,0.0000047539
1779559200,0.0100,0.0000047566
1779562800,0.0100,0.0000047798
1779566400,0.0100,0.0000047448
1779570000,0.0100,0.0000047999
1779573600,0.0512,0.0000047645
1779577200,0.0107,0.0000047789
1779580800,0.0179,0.0000047321
1779584400,0.0772,0.0000047117
1779588000,0.0228,0.0000047560
1779591600,0.0117,0.0000047603
1779595200,0.0293,0.0000047410
1779598800,0.0395,0.0000047665
1779602400,0.0223,0.0000047948
1779606000,0.0300,0.0000047531
1779609600,0.0278,0.0000047886
1779613200,0.0313,0.0000047978
1779616800,0.0189,0.0000047860
1779620400,0.0388,0.0000047875
1779624000,0.0327,0.0000047771
